2011	11	1	Tue	1.2703	1.189	0.0814	16.0	0.0794	0.0743	0.0051	0.0051	
2011	11	2	 	0	0	0	0	0	0	0	0.0026	
2011	11	3	Thu	0.4974	0.826	-0.3287	8.0	0.0622	0.1032	-0.0411	-0.012	
2011	11	4	Fri	2.5093	2.5268	-0.0175	29.0	0.0865	0.0871	-0.0006	-0.0139	
2011	11	5	Sat	0.6861	0.5127	0.1734	6.0	0.1144	0.0855	0.0289	-0.0043	
2011	11	6	Sun	1.4559	1.1957	0.2602	13.0	0.112	0.092	0.02	0.0161	
2011	11	7	Mon	3.38	3.9749	-0.5949	44.0	0.0768	0.0903	-0.0135	0.0118	
2011	11	8	Tue	1.7041	2.145	-0.4408	26.0	0.0655	0.0825	-0.017	-0.0035	
2011	11	9	Wed	3.32	4.0614	-0.7414	42.0	0.079	0.0967	-0.0177	-0.0161	
2011	11	10	Thu	3.9021	4.2807	-0.3786	48.0	0.0813	0.0892	-0.0079	-0.0142	
2011	11	11	Fri	5.4399	4.2618	1.1781	49.0	0.111	0.087	0.024	-0.0005	
2011	11	12	Sat	3.2112	2.4565	0.7546	28.0	0.1147	0.0877	0.027	0.0144	
2011	11	13	Sun	3.7892	2.5943	1.1949	31.0	0.1222	0.0837	0.0385	0.0298	
2011	11	14	Mon	12.5907	12.4946	0.0961	135.0	0.0933	0.0926	0.0007	0.0221	
2011	11	15	Tue	9.6777	11.6981	-2.0204	101.0	0.0958	0.1158	-0.02	0.0064	
2011	11	16	Wed	12.8728	12.0979	0.7749	117.0	0.11	0.1034	0.0066	-0.0042	
2011	11	17	Thu	10.1863	7.84	2.3463	85.0	0.1198	0.0922	0.0276	0.0047	
2011	11	18	Fri	7.7297	7.8789	-0.1491	82.0	0.0943	0.0961	-0.0018	0.0108	
2011	11	19	 	0	0	0	0	0	0	0	0.0086	
2011	11	20	 	0	0	0	0	0	0	0	-0.0006	
2011	11	21	Mon	1.9796	2.3118	-0.3321	25.0	0.0792	0.0925	-0.0133	-0.0044	
2011	11	22	Tue	4.9895	5.5849	-0.5955	54.0	0.0924	0.1034	-0.011	-0.0081	
2011	11	23	Wed	3.6063	3.4089	0.1974	37.0	0.0975	0.0921	0.0053	-0.0063	
2011	11	24	Thu	5.1603	3.5524	1.6078	40.0	0.129	0.0888	0.0402	0.0115	
2011	11	25	Fri	3.9163	4.7617	-0.8454	44.0	0.089	0.1082	-0.0192	0.0088	
2011	11	26	Sat	3.4305	2.8661	0.5643	23.0	0.1492	0.1246	0.0245	0.0152	
2011	11	27	Sun	2.397	1.9242	0.4729	23.0	0.1042	0.0837	0.0206	0.0086	
2011	11	28	Mon	5.9784	6.0826	-0.1042	57.0	0.1049	0.1067	-0.0018	0.0144	
2011	11	29	Tue	8.607	6.1646	2.4425	65.0	0.1324	0.0948	0.0376	0.0188	
2011	11	30	Wed	5.4135	4.5731	0.8404	47.0	0.1152	0.0973	0.0179	0.0179	
2011	11	31	 	0	0	0	0	0	0	0	0.0185	
