2012	3	2	Fri	43.6811	23.3671	20.314	313.0	0.1396	0.0747	0.0649	0.0649	
2012	3	3	Sat	67.7209	36.2458	31.4751	472.0	0.1435	0.0768	0.0667	0.0658	
2012	3	4	Sun	67.1387	36.8771	30.2616	475.0	0.1413	0.0776	0.0637	0.0651	
2012	3	5	Mon	88.2362	50.0363	38.2	639.0	0.1381	0.0783	0.0598	0.0638	
2012	3	6	Tue	72.5454	53.2611	19.2844	662.0	0.1096	0.0805	0.0291	0.0568	
2012	3	7	Wed	419.3344	276.7772	142.5572	3253.0	0.1289	0.0851	0.0438	0.0526	
2012	3	8	Thu	202.4925	120.7075	81.785	1386.0	0.1461	0.0871	0.059	0.0511	
2012	3	9	Fri	122.9988	74.9118	48.087	875.0	0.1406	0.0856	0.055	0.0493	
2012	3	10	Sat	82.3251	51.0685	31.2566	651.0	0.1265	0.0784	0.048	0.047	
2012	3	11	Sun	70.7607	53.1154	17.6453	644.0	0.1099	0.0825	0.0274	0.0466	
2012	3	12	Mon	0.1211	0.266	-0.1448	2.0	0.0605	0.133	-0.0724	0.0234	
2012	3	13	Tue	70.147	55.4515	14.6955	608.0	0.1154	0.0912	0.0242	0.0164	
2012	3	14	Wed	87.9481	61.8393	26.1087	756.0	0.1163	0.0818	0.0345	0.0123	
2012	3	15	Thu	114.9974	77.5527	37.4447	984.0	0.1169	0.0788	0.0381	0.0104	
2012	3	16	Fri	203.6228	135.0952	68.5276	1568.0	0.1299	0.0862	0.0437	0.0136	
2012	3	17	Sat	94.967	66.2681	28.699	757.0	0.1255	0.0875	0.0379	0.0357	
2012	3	18	Sun	84.091	57.0688	27.0222	652.0	0.129	0.0875	0.0414	0.0391	
2012	3	19	Mon	121.3906	71.5725	49.8181	841.0	0.1443	0.0851	0.0592	0.0441	
2012	3	20	Tue	116.5582	76.063	40.4952	864.0	0.1349	0.088	0.0469	0.0458	
2012	3	21	Wed	94.8844	72.6049	22.2795	804.0	0.118	0.0903	0.0277	0.0426	
2012	3	22	Thu	89.8812	63.7327	26.1485	698.0	0.1288	0.0913	0.0375	0.0425	
2012	3	23	Fri	100.232	66.1367	34.0954	711.0	0.141	0.093	0.048	0.0439	
2012	3	24	Sat	146.6486	73.3918	73.2567	888.0	0.1651	0.0826	0.0825	0.0485	
2012	3	25	Sun	100.9587	67.1538	33.8049	712.0	0.1418	0.0943	0.0475	0.0486	
2012	3	26	Mon	81.4502	56.5094	24.9408	627.0	0.1299	0.0901	0.0398	0.0511	
2012	3	27	Tue	77.3758	50.7934	26.5824	615.0	0.1258	0.0826	0.0432	0.0522	
2012	3	28	Wed	63.3839	43.8399	19.5439	548.0	0.1157	0.08	0.0357	0.0497	
