2011	11	1	Tue	7.0	9.0	0.0	0.4375	0.4375	
2011	11	2	 	0	0	0	0	0.2188	
2011	11	3	Thu	2.0	6.0	0.0	0.25	0.2292	
2011	11	4	Fri	14.0	15.0	0.0	0.4828	0.2443	
2011	11	5	Sat	3.0	3.0	0.0	0.5	0.4109	
2011	11	6	Sun	8.0	5.0	0.0	0.6154	0.5327	
2011	11	7	Mon	22.0	22.0	0.0	0.5	0.5385	
2011	11	8	Tue	10.0	16.0	0.0	0.3846	0.5	
2011	11	9	Wed	12.0	30.0	0.0	0.2857	0.3901	
2011	11	10	Thu	19.0	29.0	0.0	0.3958	0.3554	
2011	11	11	Fri	27.0	22.0	0.0	0.551	0.4108	
2011	11	12	Sat	15.0	13.0	0.0	0.5357	0.4942	
2011	11	13	Sun	22.0	9.0	0.0	0.7097	0.5988	
2011	11	14	Mon	54.0	81.0	0.0	0.4	0.5485	
2011	11	15	Tue	33.0	68.0	0.0	0.3267	0.4788	
2011	11	16	Wed	50.0	67.0	0.0	0.4274	0.3847	
2011	11	17	Thu	45.0	40.0	0.0	0.5294	0.4278	
2011	11	18	Fri	37.0	45.0	0.0	0.4512	0.4693	
2011	11	19	 	0	0	0	0	0.3269	
2011	11	20	 	0	0	0	0	0.1504	
2011	11	21	Mon	10.0	15.0	0.0	0.4	0.1333	
2011	11	22	Tue	22.0	32.0	0.0	0.4074	0.2691	
2011	11	23	Wed	17.0	20.0	0.0	0.4595	0.4223	
2011	11	24	Thu	21.0	19.0	0.0	0.525	0.464	
2011	11	25	Fri	18.0	26.0	0.0	0.4091	0.4645	
2011	11	26	Sat	11.0	12.0	0.0	0.4783	0.4708	
2011	11	27	Sun	13.0	10.0	0.0	0.5652	0.4842	
2011	11	28	Mon	24.0	33.0	0.0	0.4211	0.4882	
2011	11	29	Tue	35.0	30.0	0.0	0.5385	0.5083	
2011	11	30	Wed	27.0	20.0	0.0	0.5745	0.5114	
2011	11	31	 	0	0	0	0	0.371	
