2011	2	25	Fri	171.0	130.0	0.0	0.5681	0.5681	
2011	2	26	Sat	128.0	78.0	0.0	0.6214	0.5948	
2011	2	27	Sun	152.0	101.0	0.0	0.6008	0.5968	
2011	2	28	Mon	256.0	119.0	0.0	0.6827	0.635	
2011	3	1	Tue	118.0	48.0	0.0	0.7108	0.6648	
2011	3	2	 	0	0	0	0	0.4645	
2011	3	3	Thu	164.0	84.0	0.0	0.6613	0.4574	
2011	3	4	Fri	368.0	181.0	0.0	0.6703	0.4439	
2011	3	5	Sat	249.0	119.0	0.0	0.6766	0.6694	
2011	3	6	Sun	239.0	108.0	0.0	0.6888	0.6786	
2011	3	7	Mon	151.0	62.0	0.0	0.7089	0.6914	
2011	3	8	 	0	0	0	0	0.4659	
2011	3	9	 	0	0	0	0	0.2363	
2011	3	10	Thu	19.0	9.0	0.0	0.6786	0.2262	
2011	3	11	 	0	0	0	0	0.2262	
2011	3	12	 	0	0	0	0	0.2262	
2011	3	13	 	0	0	0	0	0.0	
2011	3	14	Mon	172.0	103.0	0.0	0.6255	0.2085	
2011	3	15	Tue	415.0	196.0	0.0	0.6792	0.4349	
2011	3	16	Wed	383.0	178.0	0.0	0.6827	0.6625	
2011	3	17	Thu	330.0	158.0	0.0	0.6762	0.6794	
2011	3	18	Fri	287.0	167.0	0.0	0.6322	0.6637	
2011	3	19	Sat	158.0	123.0	0.0	0.5623	0.6236	
2011	3	20	Sun	187.0	93.0	0.0	0.6679	0.6208	
2011	3	21	Mon	228.0	148.0	0.0	0.6064	0.6122	
2011	3	22	Tue	308.0	165.0	0.0	0.6512	0.6418	
2011	3	23	Wed	268.0	129.0	0.0	0.6751	0.6442	
2011	3	24	Thu	353.0	171.0	0.0	0.6737	0.6667	
2011	3	25	Fri	337.0	183.0	0.0	0.6481	0.6656	
