2012	8	30	Thu	30.8738	27.9846	2.8892	316.0	0.0977	0.0886	0.0091	0.0091	
2012	8	31	Fri	17.8361	16.6072	1.2289	203.0	0.0879	0.0818	0.0061	0.0076	
2012	8	32	 	0	0	0	0	0	0	0	0.0051	
2012	9	1	Sat	4.419	4.3488	0.0702	51.0	0.0866	0.0853	0.0014	0.0025	
2012	9	2	Sun	6.2048	6.0012	0.2036	65.0	0.0955	0.0923	0.0031	0.0015	
2012	9	3	Mon	6.7875	5.7651	1.0224	61.0	0.1113	0.0945	0.0168	0.0071	
2012	9	4	Tue	4.8252	7.386	-2.5608	87.0	0.0555	0.0849	-0.0294	-0.0032	
2012	9	5	Wed	5.6734	7.7373	-2.0639	83.0	0.0684	0.0932	-0.0249	-0.0125	
2012	9	6	Thu	110.8707	93.9564	16.9143	1054.0	0.1052	0.0891	0.016	-0.0128	
2012	9	7	Fri	44.7684	49.1741	-4.4056	514.0	0.0871	0.0957	-0.0086	-0.0058	
2012	9	8	Sat	16.1237	15.9828	0.1409	186.0	0.0867	0.0859	0.0008	0.0027	
2012	9	9	Sun	22.6893	21.7846	0.9047	250.0	0.0908	0.0871	0.0036	-0.0014	
2012	9	10	Mon	11.9368	11.1762	0.7605	123.0	0.097	0.0909	0.0062	0.0035	
2012	9	11	Tue	19.0191	15.142	3.8771	186.0	0.1023	0.0814	0.0208	0.0102	
2012	9	12	Wed	17.8344	13.7839	4.0504	161.0	0.1108	0.0856	0.0252	0.0174	
2012	9	13	Thu	2.9412	4.4957	-1.5544	38.0	0.0774	0.1183	-0.0409	0.0017	
